TIPO;CATEGORIA;TAREA;DESCRIPCIÓN;VARIANTES;OBJETIVO;ESPACIO;TIEMPO TOTAL;MATERIAL;VIDEO DRIVE ID
TÉCNICA COLECTIVA;PREBENJAMIN , SALA;CONDUCCIÓN Y PASE;Todos los jugadores divididos en dos grupos A y B.  Se sitúan 5 conos en perpendicular a 2 filas de jugadores. Saliendo un balón de cada lado los jugadores (saliendo del chino) deberán  realizar una conducción entre conos desde el centro a uno de los extremos y  vuelta finalizando con un pase raso a la fila contraria de la que salió. Tras realizar el pase, el jugador va a la fila contraria.;;CONDUCCIÓN;30x15;10;BALONES , CHINOS , CONOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONDUCCIÓN (ROBA BALONES);Todos los jugadores (menos 1, que tendrá un peto en la mano) con un balón  dentro del área (opción A) (o zona delimitada, medio campo - opción B)  En el espacio, conducen libremente mientras un jugador espera fuera del  área. A la señal del entrenador este jugador entra a “robar”  y tirar todos los  balones de los compañeros en el menor tiempo posible. Los jugadores con balón deberán proteger su balón y aguantar el mayor  tiempo posible. Después, cambio de jugador que roba balones.;;CONDUCCIÓN;20x20;10;BALONES , PETOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONDUCCIÓN (variedad);Todos los jugadores con un balón (fila india). Divididos en dos grupos. Deben  realizar un circuito de conducción dividido en:  A: Conducción interior – interior.  B: Conducción con el exterior. C: Conducción con la planta del pie. D: Conducción con la planta del pie pero hacia atrás (de espaldas). E: Conducción, REGATE (gesto técnico) al chino  y TIRO (portero y/o conos) Tras realizar el circuito, el jugador coge el balón y vuelve a la fila.;;CONDUCCIÓN;7x7;20;BALONES , CHINOS , CONOS;
JUEGO LÚDICO;PREBENJAMIN , SALA;CONDUCCIÓN (pañuelo);Todos los jugadores (divididos en dos grupos) Juego del pañuelo pero con balón. Cuando el entrenador diga un número saldrá un jugador de cada equipo  Consiste en coger el balón y conducirlo sin que el otro jugador le quite el  balón hasta atravesar la línea de partida. El jugador que pierda seguirá jugando (tras dar una vuelta).;;CONDUCCIÓN;8x8;10;BALONES , PETOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONDUCCIÓN (Que no te pillen);Jugadores divididos en tríos. El jugador de la mitad intenta conducir hacia la portería. Los otros 2 jugadores (primero puede salir solo uno) saldrán al mismo tiempo  e intentarán alcanzarlo antes de que llegue a tirar. Sólo se puede tirar a partir del chino. Tras realizar el ejercicio, el jugador coge el balón y vuelve a la fila. Tras 2 rondas, se cambian las filas.;;CONDUCCIÓN;20x20;10;BALONES , CHINOS;
TÉCNICA COLECTIVA;PREBENJAMIN , SALA;CONDUCCIÓN (Control orientado);ugadores colocados en los chinos (ver dibujo): A, B y C. Pase frontal entre 2 jugadores: Inicia A pasa a B. Una vez realizado el pase  B realiza un control orientado y conduce rápido en dirección a portería. El poseedor del balón (B) intentará llegar antes de que su compañero (C) le  coja. El jugador que persigue (C) saldrá en el momento en el que su  compañero (B) recibe el pase del A. Tras finalizar rotan: A va sitio de C, C a sitio de B, B recoge el balón y va A  para iniciar la jugada de nuevo.;;CONDUCCIÓN;20x20;10;BALONES , CHINOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONDUCCIÓN (Relevos);La mitad de los jugadores de cada equipo se colocan enfrente de los otros y  a una distancia de uno 15 metros  A mitad de camino se colocan 2 conos Se trata de conducir rápidamente desde uno de los lados hacia el otro.  Una vez que el jugador en conducción pasa la línea marcada por los conos  puede salir el siguiente jugador que recoge el balón y así sucesivamente.  Primero sin competir. Después, ganará el equipo cuyo último hombre cruce  antes la línea de meta.;;CONDUCCIÓN;20x15;15;BALONES , CHINOS , PETOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONDUCCIÓN (Obstáculos);Jugadores divididos en dos grupos de 5, todos con balón. En una zona delimitada por  4 conos se colocarán 5 jugadores, un balón por  jugador y 5 conos. Consiste en conducir el balón a través del cuadrado sorteando los conos  (girando alrededor de un cono y yendo hacia otro, así hasta hacer los 5  conos) y evitando perder el control del balón.;;CONDUCCIÓN;15x15;10;BALONES , CHINOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONDUCCIÓN (Sorteando conos);Jugadores divididos en dos grupos de 5, todos con balón.  Conducción entre conos, para después realizar un tiro. Tras sortear todos los conos dirigirse a uno de los 2 más alejados para tirar a  portería.;;CONDUCCIÓN;20x20;15;BALONES , CHINOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONDUCCIÓN (número y tiro);Jugadores divididos en 2 grupos, todos con balón.  Conducir alrededor de una zona para después tirar a puerta. Cada jugador tendrá un número asignado. En una zona próxima al área de penalti los jugadores conducen el balón.  Cuando el entrenador nombre un número éste deberá tirar a portería.;;CONDUCCIÓN;8x8;10;BALONES , CHINOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONDUCCIÓN (corre que te  persiguen);Jugadores divididos en 2 grupos, todos con balón. Un jugador conduce hasta mitad de campo donde deberá rodear a un pivote  En el momento en el que haya superado el pivote un compañero que está  situado 5 metros detrás saldrá en su busca con la intención de quitarle el  balón antes de que llegue a la zona de tiro;;CONDUCCIÓN;20x10;10;BALONES , CHINOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONDUCCIÓN (TORPEDOS);Dos líneas formadas por 4-5 jugadores cada una se sitúan a 10 metros una  de la otra. Una de las filas tendrá en su poder todos los balones. El jugador que conduce el balón deberá de hacerlo entre las 2 líneas  procurando que no le desvíen el balón que él mismo conduce Si tiran su  balón , eliminado). Si termina, sale su compañero con balón hacia la otra  dirección (y lanzarán balones los de la fila contraria);;CONDUCCIÓN;15x15;10;BALONES , CHINOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONDUCCIÓN (RONDOS);Jugadores divididos en 2 grupos, un balón para cada grupo. Cada grupo forma un círculo alrededor del cono central. El jugador que  empieza con el balón dice en voz alta el nombre de un compañero.  Conducirá el balón hasta dicho compañero y le dejará el balón, ocupando su  sitio. El compañero que recibe el balón hace la misma acción nombrando a otro  compañero, dejándole el balón y así sucesivamente.;;CONDUCCIÓN;8x8;10;BALONES , CHINOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONDUCCIÓN + FINALIZACIÓN  (CONOS COLORES);Jugadores divididos en 2 grupos, todos con balón. Se forma un cuadrado con  conos de diferentes colores (en medio un chino).  El jugador sale del medio campo conduciendo el balón hasta el chino central  del cuadrado. Al llegar, el entrenador indicará un color de uno de los conos  que están las esquinas del cuadrado, el jugador conducirá hasta ese cono,  tocándolo, girando sobre él y rápidamente buscará portería para finalizar   con disparo fuera del área.;;CONDUCCIÓN;20x20;20;BALONES , CHINOS;
TÉCNICA COLECTIVA;PREBENJAMIN , SALA;CONDUCCIÓN (CUADRADO.  VARIANTE PASE);Jugadores divididos en 2 grupos. Donde inicia jugada, dos jugadores. Se forma un cuadrado con los conos. Realizan una conducción hacia el compañero, deja el balón y se queda en su  sitio. Realizar el ejercicio en ambos sentidos.;a mitad de camino dar pase y hacer pared. Tras la pared el  jugador ocupa el sitio del compañero que saldrá conduciendo hacia el  otro cono.;CONDUCCIÓN;7x7;10;BALONES , CHINOS;
JUEGO LÚDICO;ALEVIN , BENJAMIN , PREBENJAMIN , SALA;CAZA BALONES;Jugadores divididos en 2 equipos.  Se hacen 2 círculos con los chinos (uno para cada equipo). Una fila de  balones en el otro extremo del campo, a media distancia un cono. Sale un jugador de cada equipo a sprint, coge un balón y conduciéndolo lo  deposita dentro del círculo, choca la mano con su compañero, que repite la  operación. Cuando no queden balones que coger, el jugador sale al cono  central, giro completo y roba al círculo rival y, con el pie, lo lleva a su círculo.;;;20x20;10;BALONES , CHINOS;
JUEGO LÚDICO;ALEVIN , BENJAMIN , PREBENJAMIN , SALA;CONDUCCIÓN (3 en raya);Jugadores divididos en 2 equipos. Cada jugador con un balón.  Con los aros se hacen dos juegos de 3 en raya (uno para cada equipo).  Sale un jugador de cada equipo a conduciendo un balón, zig-zag, giro  completo y deposita el balón en un aro. Realiza sprint para dar relevo a su  compañero.  Gana el equipo que antes haga el 3 en raya.;Primero se puede hacer con un peto con la mano cada  jugador de los equipos.;CONDUCCIÓN;20x20;10;AROS , BALONES , CHINOS , PETOS;
TÉCNICA INDIVIDUAL;ALEVIN , BENJAMIN , PREBENJAMIN , SALA;CONDUCCIÓN (equipos-chinos);Jugadores divididos en 2 equipos en 2 colores: azul y rojo. Todos con balón.  Los jugadores conducen el balón libremente, hasta que a la señal del  entrenador, deben ir con cada uno con su balón hacia el chino de su color y  juntarse todos los miembros del equipo del mismo color. Ganará el equipo que logre juntar a todos los miembros de su equipo  en el  chino de su color y que tengan el balón en el pie.;los 2 equipos mezclados van corriendo sin balón, a la señal  del entrenador deben  juntarse todos en el chino de su color.;CONDUCCIÓN;15x15;10;BALONES , CHINOS;
TÉCNICA INDIVIDUAL;BENJAMIN , PREBENJAMIN , SALA;CONDUCCIÓN  (conducción + regate);Jugadores en grupos de 4. Jugadores 1 y 1 (uno de cada equipo) salen conduciendo el balón hacia el  cono que tienen a su derecha. Al llegar a ese cono realizan un regate y  siguen conduciendo hacia el siguiente cono (el que está frente a su posición  de salida). Allí dan el relevo al siguiente compañero.;;CONDUCCIÓN;10x10;10;BALONES , CHINOS;
ACCIONES COMBINADAS;ALEVIN , BENJAMIN , PREBENJAMIN , SALA;CONDUCCIÓN  (toma de decisiones);Jugadores en parejas. Jugador nº 1 (rojo)  conduce hasta el cono más lejano (rojo). Una vez llega,  da la vuelta y finaliza en cualquiera de las dos porterías.  A su vez, nada más que el jugador nº 1 llegue al cono, el jugador nº 2  (amarillo) sale conduciendo hacia el cono más cercano (amarillo) para  intentar finalizar en cualquiera de las porterías.  Nada más finalizar jugador nº1 deberá actuar de defensa contra jugador nº2.;;CONDUCCIÓN;15x10;10;BALONES , CHINOS , PORTERIA PEQUEÑA;
JUEGO LÚDICO;PREBENJAMIN , SALA;CONDUCCIÓN (Gato y ratón);a) Jugadores divididos en pareja. Cada uno con un balón. Se sitúan en  esquinas opuestas. El objetivo es conducir el balón hacia su derecha y uno  (gato) persigue al otro (ratón). Luego se intercambian posiciones. b) Jugadores divididos en 4. Cada uno con un balón. Cada jugador situado  en una esquina del cuadrado. El objetivo es conducir el balón hacia la  derecha y perseguirse entre ellos.;Introducir en un lado del cuadrado un ejercicio (zig-zag);CONDUCCIÓN;10x10;10;BALONES , CHINOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONDUCCIÓN (2 equipos);a) Jugadores de un equipo en el interior, jugadores del otro equipo uno en  cada chino exterior. Los jugadores interiores conducen el balón, pasan a  un jugador exterior (tras decir su nombre) y éstos devuelven el balón al  primer toque. Jugadores interiores siguen conduciendo.  b)   Jugadores de los 2 equipos mezclados, tanto fuera como dentro.  Jugadores interiores conducen el balón, le dan el balón a un compañero  exterior de su equipo y ocupan su lugar. Éstos, tras controlar, conducen  el balón hacia el interior (intercambio de posiciones) repitiendo operación;;CONDUCCIÓN;20x20;15;BALONES , CHINOS;
TÉCNICA INDIVIDUAL;SALA;CONDUCCIÓN (pared +  chinos);Todos los jugadores con un balón.  Golpeo con el balón a la pared (si no la hubiera por parejas pases), a la  señal del entrenador, control de balón, giro y conducen el balón hasta un  chino, donde dejarán el balón pisado con la planta.  Después, se quitará un chino para ir eliminando a jugadores. (Si no se hace en la pared, cada 2-3 rondas se cambia la posición de las  parejas);1. Alternar piernas. 2. Alternar superficies  del pie (planta, ext, int…);CONDUCCIÓN;20x20;10;BALONES , CHINOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONDUCCIÓN (Pasar porterías);Todos los niños con balón.  El niño ha de conducir el balón pasando por medio de una serie de porterías  esparcidas por el suelo.;;CONDUCCIÓN;20x20;10;BALONES , CHINOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONDUCCIÓN (túnel / carrera);Conducción : a) Todos los jugadores en parejas, con un balón por pareja. Durante 1 minuto, un jugador conduce el balón en dirección a su compañero,  el cual estará de pie (de frente) con las piernas abiertas. El jugador, al llegar delante de su compañero, dará un toque al balón para  hacerle un túnel y, tras esa acción, correrá al otro lado para controlar el balón  con pisada y repetir la acción. El compañero de pie girará para estar siempre de frente a su compañero. b) Jugadores en pareja, cada uno con un balón.  Carrera de conducción (ida y vuelta) tras llegar al cono (pisada, giro ext…);;CONDUCCIÓN;20x20;10;BALONES , CHINOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONDUCCIÓN  (cambio de cuadrado);Jugadores divididos en  grupos, todos con balón y cada grupo en un  cuadrado (distancia entre cuadrados 5mts) Cada uno de los jugadores conduce su balón dentro del cuadrado, sin chocar  con ninguno de sus compañeros. A la señal del entrenador, cada uno de los jugadores de un equipo sale de su  cuadrado para conducir el balón en sentido de las agujas del reloj hacia el  cuadrado siguiente. Gana el equipo cuya totalidad de jugadores logra  controlar su balón primero en el cuadrado siguiente.;1. Alternar piernas.  2. Dirigir dirección hacia cuadrado. 3. Distancias. 4. Colores equipos;CONDUCCIÓN;40x20;10;BALONES , CHINOS , PETOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONDUCCIÓN  (juego de la sombra);Jugadores por parejas. Primero se practica sin balón, luego con él. Un jugador conduce el balón y su pareja deberá pisar siempre la sombra del  compañero que lleva el balón. Con el paso del tiempo el “atacante” puede  aumentar la velocidad de su desplazamiento (primero sin balón, luego con  él). Luego se intercambian posiciones.;1.  Alternar piernas (izda. Dcha.) 2. Manos atrás (defensa / atacante);CONDUCCIÓN;20x20;10;BALONES;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;CONTROL (caballito inglés);Todos los jugadores con un balón, menos uno. Tradicional juego del “1,2,3, caballito inglés”. Un jugador en el poste que se  la queda, de espaldas al resto de compañeros que intentan llegar a la  portería controlando el balón (sin que se escape). Cuando el jugador que se  la queda diga “1,2,3, caballito inglés” se girará y si ve algún jugador en  movimiento, éste deberá reiniciar el juego.;1. Alternar piernas.  2. Superficie (int. ext.) 3. Dos grupos.;CONDUCCIÓN;20x20;10;BALONES;
ACCIONES COMBINADAS;ALEVIN , BENJAMIN , PREBENJAMIN , SALA;1x1 FINALIZACIÓN PREVIA PASES;Dos equipos (azul y rojo) situados uno enfrente del otro. A la señal,  comienzan a darse pases desde los conos hasta la siguiente señal. A la  señal del entrenador, el que recibe el balón debe conducir rápidamente hacia  una de las dos porterías (la que quiera) y finalizar jugada. Antes de  comenzar la conducción, puede amagar ir hacia un lado para ir al contrario.  Una vez que empieza la conducción hacia la portería los dos siguientes  jugadores de las filas empiezan con los pases. A la siguiente señal del  entrenador comienza la conducción   finalización.;;FINALIZAR;30x30;15;BALONES , CHINOS , PETOS , PORTERIA REGLAMENTARIA;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;FINALIZACIÓN  (conducción blanco – negro);Jugadores divididos en 2 grupos, cada jugador con un balón.  Se sitúan en dos filas enfrentadas de espaldas, separadas 2 metros,  teniendo la línea del medio campo como separación. Un equipo será blanco  y el otro negro. Cuando el  entrenador diga “blanco o negro” ese equipo saldrá conduciendo el balón  hacia su portería, mientras que su pareja enfrentada le perseguirá intentando   sacar el balón hacia la banda.;1.  Poner más porterías. 2.  Competición (salen a la vez los 2  equipos a cruzar la línea de fondo);CONDUCCIÓN;40x20;10;BALONES , PETOS , PORTERIA PEQUEÑA;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;FINALIZACIÓN (PREVIA  CONDUCCIÓN);Jugadores divididos en 2 grupos, a ambos lados de la portería. Todos los balones el entrenador.  A la señal del entrenador, sale un jugador de cada fila a sprint hacia el cono,  pasando por fuera del mismo, se dirigen al cono central, donde el entrenador  soltará un balón. El primer jugador en llegar ataca, conducirá el balón e intentará finalizar,  mientras el otro jugador defenderá.;1. Circuito en medio. 2. Defensa puede  finalizar.;CONDUCCIÓN;20x20;10;BALONES , CHINOS;
ACCIONES COMBINADAS;PREBENJAMIN , SALA;FINALIZACIÓN  (conducción + defensa);Dos equipos (azul y rojo) situados, uno al borde del área, en ambos laterales, y otro a la  misma altura lateral pero en la línea de fondo. A la señal, un jugador del equipo azul sale  desde un cono hasta otro conduciendo el balón. Una vez supera el segundo cono, finaliza  jugada con disparo (una vez finaliza vuelve a la fila para volver a realizar el ejercicio). El  jugador del equipo rojo, a la misma señal del entrenador, sale desde su cono a defender  la portería bajo palos (sin utilizar las manos). Cada equipo dispone del mismo número de  balones para finalizar (todos los que tengamos). Una vez finalizan con todos los balones,  cambio de roles en los equipos. Gana el equipo que más goles marca. Luego se repite desde la otra banda con pierna  contraria.;;FINALIZAR;30x15;20;BALONES , CHINOS , PETOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;FINALIZACIÓN  (4 MINIPORTERÍAS), 1X1);Por parejas.  A la señal de entrenador, compiten los 2 jugadores que van a sprint hacia el balón  lanzado por el entrenador. El 1º en llegar ataca, el otro defiende El objetivo es meter gol  en cualquiera de las  miniporterías (tanto por delante como por detrás). No vale tirar de  lejos. Al terminar, llevar el balón al entrenador.;1. Regate. 2. Distancia. 3. Dirigir portería  (no dejarle meter hasta que Entr. diga);FINALIZAR;10x8;10;BALONES , CHINOS , PORTERIA PEQUEÑA;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;FINALIZACIÓN (CONOS COLORES);Jugadores divididos en 2 grupos. Los jugadores tocarán los conos marcados por el entrenador y realizarán un  sprint en busca del balón lanzado por éste. El 1ª en llegar al balón ataca, el  otro defiende.  Tras finalizar, llevar el balón al entrenador por un lateral.;1. En inglés. 2. Defensa puede finalizar. 3. Regate.;FINALIZAR;20x20;10;BALONES , CHINOS;
ACCIONES COMBINADAS;ALEVIN , BENJAMIN , PREBENJAMIN;1x1 FINALIZACIÓN  (PASE Y  DEFENSA);Dos equipos (azul y rojo) situados, uno al borde del área (azul), y otro en ambos palos de  la portería. A la señal del entrenador, un jugador del equipo rojo (palo derecho o izquierdo), da un  pase raso al jugador del equipo azul situado en frente, al borde del área. En ese  momento, sale a defender al jugador que recibe el pase. El jugador del equipo azul debe  controlar y disparar a puerta antes de que llegue el jugador del equipo rojo que intentará  defender el disparo. Una vez finalizada la jugada se repite el proceso con pase desde el otro palo de la  portería.;Pase raso, con bote o globo.  Finalización con control o sin control. El pase se hace a la fila contraria (en diagonal) 2x1 (pase a azul y atacan 2 azules) pase portero;FINALIZAR;30x20;20;BALONES , CHINOS , PETOS;
ACCIONES COMBINADAS;BENJAMIN , PREBENJAMIN;FINALIZACIÓN  (conducción + regate + defensa);Jugadores divididos en 2 equipos. Todos con balón. Inicia equipo azul, conduce balón, realiza gesto técnico a la altura del cono y finaliza hacia  portería.  Tras finalizar, defenderá al jugador del equipo rojo que habrá salido (a la señal del  entrenador) conduciendo el balón para finalizar en portería.  Harán un 1x1 para finalizar (el defensa deberá sacar el balón fuera). Tras terminar regresan a sus filas con su balón.  3 rondas cada equipo y después cambio de filas.;;FINALIZAR;20x15;20;BALONES , CHINOS;
ACCIONES COMBINADAS;ALEVIN , BENJAMIN , PREBENJAMIN , SALA;1x1 CON FINALIZACIÓN Y TRANSICIÓN  A DEFENSA;Dos equipos (azul y rojo) situados uno enfrente del otro situados en dos  hileras. En frente dos porterías de conos. A la señal, comienzan el jugador 1  en una conducción rápida y finalización en la portería de conos. Jugador 12  intenta defender la jugada. En el momento que jugador 1 marca o es  interceptado, jugador 7, sale rápidamente a marcar a la portería libre,  mientras que jugador 1 pasa a defender el ataque. Todos los movimientos se  producen de forma sucesiva, en el momento que termina un ataque  comienza el siguiente Jugador 7 se quedaría a defender la siguiente jugada.;;REGATE;10x10;15;BALONES , CHINOS , PETOS;
ACCIONES COMBINADAS;PREBENJAMIN , SALA;FINALIZACIÓN  (el desafío);Jugadores por parejas, sin balón. Los dos jugadores se encuentran en la misma línea de meta, uno en el poste  derecho y otro en el izquierdo. Después de la señal del entrenador, ambos  salen hacia un balón puesto a unos 12 mts. El que logra la posesión del  balón debe: El jugador del poste izquierdo intenta marcar en la portería del fondo.  El del poste derecho debe marcar en la partería de la que ha salido.(el  defensor deberá dejarle controlar antes de iniciar el 1x1).;;REGATE;40x20;10;BALONES , PETOS;
TÉCNICA INDIVIDUAL;BENJAMIN , PREBENJAMIN , SALA;HABILIDAD  (Pase + regate);Por tríos, colocados en hilera.  El jugador del centro (nº 3) realiza un pase corto hacia el compañero del  extremo (nº 1) (y cuando la hagan el regate ocupada la posición del  extremo). Éste controla el balón, le encara y efectúa sobre él un regate y  después da un pase corto y/o medio al compañero del otro extremo (nº 2),  saliendo a ofrecerle su oposición (luego ocupará su posición). Jugador nº2  realiza regate y da pase al extremo, repitiéndose la operación.;;REGATE;20x10;10;BALONES , CHINOS;
ACCIONES COMBINADAS;BENJAMIN , PREBENJAMIN;JUGADA COMBINADA 1  (Pases y finalización);Jugadores divididos en 3 grupos a 10 mts del área (A, B y C).  Sale un jugador de cada grupo a realizar la jugada. Inicia juego desde A, que realiza pase  a B que controla y pasa a C. C, tras controlar, conduce por banda hasta línea de fondo.  Mientras C conduce, jugador A y B se cruzan para posicionarse para rematar: jugador A  va al primer palo y jugador B va al segundo palo.  Jugador C centra para remate de jugador A o B. Tras terminar, jugadores se cambian de  posición (A pasa a B, B pasa a C y C coge balón y pasa a la fila A).;Poner defensa. Cambiar dirección de banda. Saque de portero a A para inicio.;FINALIZAR;30x20;15;BALONES , CHINOS;
ACCIONES COMBINADAS;BENJAMIN , PREBENJAMIN;JUGADA COMBINADA 2  (Pases y finalización);Jugadores divididos en 3 grupos a 10 mts del área (A, B y C).  Sale un jugador de cada grupo a realizar la jugada. Inicia juego desde B, que realiza pase  a C que controla y pasa paralelo a B que ha ido a la banda para apoyo. B controla pase  de C y conduce por banda hasta línea de fondo.  Mientras B conduce, jugador A y C se posicionan para rematar: jugador A va al segundo  palo y jugador C va al primer palo.  Jugador B centra para remate de jugador A o C. Tras terminar, jugadores se cambian de  posición (A pasa a B, B recoge balón y pasa a C y C pasa a la fila A).;Poner defensa. Cambiar dirección de banda. Saque de portero a B para inicio.;FINALIZAR;30x20;15;BALONES , CHINOS;
ACCIONES COMBINADAS;ALEVIN , BENJAMIN , PREBENJAMIN;CIRCUITO  ( pase + control + finalización);Jugadores en 2 grupos.  Jugador nº 1 (azul) inicia con pase frontal a nº 2 (azul), éste controla con  pierna alejada y realiza pase a jugador nº 3 (azul), quien controla y realiza  pase a nº 2 que ha venido a sprint para finalizar.  Jugador nº 1 va a sprint al  siguiente cono una vez que ha iniciado la jugada.  Después, realiza el ejercicio equipo rojo;Limitar el nº de toques. Cambiar finalización.  Velocidad Jugador nº3 en lugar de pasar, gira y finaliza;FINALIZAR;20x20;10;BALONES , CHINOS;
ACCIONES COMBINADAS;ALEVIN , BENJAMIN , PREBENJAMIN;JUGADA COMBINADA  ( conducción + pase + finalización);Jugadores en 2 grupos.  Salen a la vez desde el centro del campo, realizan zig-zag (conducción)  entre conos, realizan pase paralelo (pierna izda. y dcha.) y se mueven hacia  el borde del área para recibir pase del compañero (nº 4) que está en la  esquina del córner. Finalización cada jugador desde su lado (con izda. y  dcha.);Cambiar finalización. Jugador nº 4 puede actuar de defensa (luego coge  balón y va a la fila);FINALIZAR;20x20;15;BALONES , CHINOS;
JUEGO LÚDICO;ALEVIN , BENJAMIN , PREBENJAMIN , SALA;LANZAMIENTO. DERRIBA EL  CONO;4 jugadores en un cuadrado (20x20), dos a dos (azul y rojo). Cada pareja debe realizar lanzamientos rasos intentando derribar el cono.  Suman 1 punto cada vez que derriban el cono. Jugador que derriba el cono  debe ir a colocarlo de pie y volver a su sitio. Gana el equipo que más puntos consigue;Pierna hábil / no hábil.  Lanzamiento sin control previo.  Diferentes superficies de golpeo.;PASE;20x20;15;BALONES , CONOS;
JUEGO DE FÚTBOL;INFANTIL , ALEVIN , BENJAMIN;MINIPARTIDO (3x3, 4x4);3 contra 3 ó 4 contra 4 en un campo con 2 porterías centradas. Para conseguir gol es obligatorio llevar el balón a una banda y que, en ella,  el atacante realice, buscando profundidad, un regate simple y/o compuesto  sobre el defensor correspondiente para, posteriormente, efectuar un pase  corto y/o medio a su compañero. Valdrá gol en cualquiera de las 2 porterías.;1º oposición (defensa) pasiva. -2º opositor (defensa) con las manos en la espalda.  -3º limitar toques.;PROGRESAR;20x20;15;BALONES , CHINOS , PETOS , PORTERIA REGLAMENTARIA;
JUEGO DE FÚTBOL;PREBENJAMIN , SALA;MINIPARTIDO  (4 porterías cruzadas);Jugadores por parejas. Un balón. 2x2. Cada equipo ataca en dos porterías opuestas y defiende las otras dos. (se  pueden poner conos de colores). Se marca gol conduciendo el balón controlado a través de una de las dos  porterías contrarias. Cuando el equipo defensor roba la pelota, se intercambian los papeles.;1.  Limitar toques. 2. Dirigir portería para finalizar. 3.  Limitar tiempo de ataque.;BUSCAR SUPERIORIDADES;15x15;10;BALONES , CHINOS , PETOS;
JUEGO DE FÚTBOL;PREBENJAMIN , SALA;MINIPARTIDO  (2 porterías anchas, 2 equipos);Jugadores por parejas formando equipo. Dos equipos, uno con balón. 2x1.  Dos jugadores de un equipo atacan alternativamente dos porterías anchas  colocadas una enfrente de otra. Cada una de las metas está defendida por  un defensa. Cada equipo de 2 jugadores efectuará 10 ataques, 5 a cada  portería. El ataque termina con 1 punto a favor de: -Los atacantes cuando consigan alcanzar la línea de meta con el balón  controlado. -Los defensas cuando logren recuperar el balón o si el balón sale fuera.;Jugar 2x2;REGATE;15x15;10;BALONES , CHINOS , PETOS;
JUEGO DE FÚTBOL;PREBENJAMIN , SALA;MINIPARTIDO  (2 porterías anchas, 3 equipos);Jugadores por parejas formando equipo. Tres equipos, uno con balón. 2x1.  Dos jugadores de un equipo atacan alternativamente dos porterías anchas  colocadas una enfrente de otra. Cada una de las metas está defendida por  un defensa. Cada equipo de 2 jugadores efectuará 10 ataques, 5 a cada  portería. Detrás de cada portería ancha se sitúa un 2º defensa que entra en  juego cuando el primer defensa recupera el balón, si meten gol  o si el balón  sale fuera. Estos dos defensas serán ahora atacantes y los que antes  atacaban uno se quedará a defender, el otro detrás de la portería. Así  sucesivamente.;;BUSCAR SUPERIORIDADES;15x15;10;BALONES , CHINOS , PETOS;
JUEGO DE FÚTBOL;PREBENJAMIN , SALA;MINIPARTIDO (2 porterías anchas, contraataque);Jugadores por parejas formando equipo. Dos equipos, uno con balón. 2x1. Divididos por una línea  que no pueden traspasar. Dos jugadores de un equipo atacan a una portería, defendida por 1 jugador.  Si marcan gol siguen atacando a la otra portería. El ataque acaba cuando el defensa roba la pelota o el balón sale fuera. En  ese caso, el defensa realizará un pase (puede ser interceptado por los  atacantes) hacia su compañero que controlará y conducirá hasta pasara la  línea de meta. Los atacantes no podrán cruzar la línea discontinua para  defenderlo.;1.  Limitar toques. 2.  Limitar tiempo de ataque. 3. Distancias, tamaño porterías…;BUSCAR SUPERIORIDADES;15x15;10;BALONES , CHINOS , PETOS;
TÉCNICA COLECTIVA;BENJAMIN , PREBENJAMIN , SALA;PASE. RONDO.;Se juega un rondo entre 5 jugadores y un adversario. Mantener la posesión del balón procurando que no sea interceptado por el  jugador situado en la mitad del pentágono.;Dos toques. 1 toque. Introducir un segundo  defensor.;PASE;10x10;15;BALONES , CHINOS , PETOS;
